Zeit;Kanal A
(ms);(mV)

-19,86687418;11,35704000
-19,86187418;11,54343000
-19,85687418;11,35704000
-19,85187418;11,72982000
-19,84687418;11,72982000
-19,84187418;11,17126000
-19,83687418;11,72982000
-19,83187418;11,35704000
-19,82687418;11,35704000
-19,82187418;10,61270000
-19,81687418;10,42630000
-19,81187418;10,79847000
-19,80687418;10,79847000
-19,80187418;10,42630000
-19,79687418;10,79847000
-19,79187418;10,98487000
-19,78687418;11,35704000
-19,78187418;10,79847000
-19,77687418;10,79847000
-19,77187418;10,79847000
-19,76687418;10,79847000
-19,76187418;11,17126000
-19,75687418;11,35704000
-19,75187418;10,23991000
-19,74687418;11,17126000
-19,74187418;11,72982000
-19,73687418;10,79847000
-19,73187418;11,72982000
-19,72687419;11,91621000
-19,72187419;10,79847000
-19,71687419;10,98487000
-19,71187419;11,17126000
-19,70687419;10,42630000
-19,70187419;10,23991000
-19,69687419;9,49557100
-19,69187419;8,56422200
-19,68687419;8,56422200
-19,68187419;7,63348900
-19,67687419;6,70275500
-19,67187419;5,21284400
-19,66687419;2,97859200
-19,66187419;2,97859200
-19,65687419;0,93073320
-19,65187419;-0,37217020
-19,64687419;-1,30290300
-19,64187419;-2,60642200
-19,63687419;-3,53715500
-19,63187419;-4,46850300
-19,62687419;-4,46850300
-19,62187419;-4,28211100
-19,61687419;-3,90994000
-19,61187419;-3,16498500
-19,60687419;-2,04785900
-19,60187419;-0,74434050
-19,59687419;0,93073320
-19,59187419;1,30290300
-19,58687419;1,11712600
-19,58187419;0,00000000
-19,57687419;2,04785900
-19,57187419;1,67568900
-19,56687419;1,11712600
-19,56187419;0,00000000
-19,55687419;-0,37217020
-19,55187419;-1,86146600
-19,54687419;-2,97859200
-19,54187419;-3,90994000
-19,53687419;-5,39923700
-19,53187419;-6,32997000
-19,52687419;-6,88853300
-19,52187419;-7,63348900
-19,51687419;-7,63348900
-19,51187419;-7,63348900
-19,50687419;-7,81988100
-19,50187419;-6,32997000
-19,49687419;-6,14419300
-19,49187419;-4,09571800
-19,48687419;-6,14419300
-19,48187419;-5,95780000
-19,47687419;-5,95780000
-19,47187419;-5,77140700
-19,46687419;-5,95780000
-19,46187419;-6,51636300
-19,45687419;-7,63348900
-19,45187419;-8,19205200
-19,44687419;-8,93700700
-19,44187419;-10,05413000
-19,43687419;-10,61270000
-19,43187419;-12,66056000
-19,42687419;-13,40551000
-19,42187419;-13,77768000
-19,41687419;-14,15047000
-19,41187419;-15,08120000
-19,40687419;-13,96407000
-19,40187419;-14,33624000
-19,39687419;-13,59190000
-19,39187419;-12,84695000
-19,38687419;-12,84695000
-19,38187419;-12,10199000
-19,37687419;-11,35704000
-19,37187419;-10,98487000
-19,36687419;-10,61270000
-19,36187419;-10,05413000
-19,35687419;-9,49557100
-19,35187419;-8,75061500
-19,34687419;-9,30917700
-19,34187419;-8,75061500
-19,33687419;-10,61270000
-19,33187420;-9,49557100
-19,32687420;-9,68134800
-19,32187420;-10,61270000
-19,31687420;-9,86774200
-19,31187420;-10,23991000
-19,30687420;-11,54343000
-19,30187420;-11,54343000
-19,29687420;-11,54343000
-19,29187420;-12,28839000
-19,28687420;-12,10199000
-19,28187420;-12,28839000
-19,27687420;-12,28839000
-19,27187420;-12,66056000
-19,26687420;-12,47478000
-19,26187420;-11,17126000
-19,25687420;-10,98487000
-19,25187420;-11,54343000
-19,24687420;-10,79847000
-19,24187420;-9,68134800
-19,23687420;-9,49557100
-19,23187420;-10,05413000
-19,22687420;-9,86774200
-19,22187420;-9,86774200
-19,21687420;-9,68134800
-19,21187420;-9,49557100
-19,20687420;-9,68134800
-19,20187420;-9,49557100
-19,19687420;-10,23991000
-19,19187420;-9,68134800
-19,18687420;-10,23991000
-19,18187420;-10,05413000
-19,17687420;-10,42630000
-19,17187420;-10,61270000
-19,16687420;-11,35704000
-19,16187420;-10,98487000
-19,15687420;-10,61270000
-19,15187420;-10,23991000
-19,14687420;-10,61270000
-19,14187420;-10,61270000
-19,13687420;-10,79847000
-19,13187420;-10,05413000
-19,12687420;-10,61270000
-19,12187420;-10,05413000
-19,11687420;-9,12278500
-19,11187420;-8,37844500
-19,10687420;-8,56422200
-19,10187420;-8,93700700
-19,09687420;-8,00565900
-19,09187420;-7,07492600
-19,08687420;-6,70275500
-19,08187420;-5,77140700
-19,07687420;-6,14419300
-19,07187420;-4,84067400
-19,06687420;-5,39923700
-19,06187420;-5,39923700
-19,05687420;-5,77140700
-19,05187420;-6,14419300
-19,04687420;-6,32997000
-19,04187420;-6,32997000
-19,03687420;-6,32997000
-19,03187420;-6,88853300
-19,02687420;-7,26131900
-19,02187420;-7,07492600
-19,01687420;-7,26131900
-19,01187420;-7,07492600
-19,00687420;-6,32997000
-19,00187420;-6,51636300
-18,99687420;-5,95780000
-18,99187420;-8,19205200
-18,98687420;-5,21284400
-18,98187420;-5,39923700
-18,97687420;-3,90994000
-18,97187420;-3,72354800
-18,96687420;-2,60642200
-18,96187420;-1,86146600
-18,95687420;-1,11712600
-18,95187420;-0,55856290
-18,94687420;0,93073320
-18,94187420;0,55856290
-18,93687421;1,86146600
-18,93187421;2,97859200
-18,92687421;3,53715500
-18,92187421;4,09571800
-18,91687421;5,02706700
-18,91187421;5,77140700
-18,90687421;6,14419300
-18,90187421;6,70275500
-18,89687421;7,44709600
-18,89187421;8,00565900
-18,88687421;7,81988100
-18,88187421;8,00565900
-18,87687421;8,37844500
-18,87187421;9,12278500
-18,86687421;9,12278500
-18,86187421;10,23991000
-18,85687421;9,86774200
-18,85187421;10,23991000
-18,84687421;10,42630000
-18,84187421;10,79847000
-18,83687421;11,35704000
-18,83187421;11,17126000
-18,82687421;11,54343000
-18,82187421;12,28839000
-18,81687421;12,66056000
-18,81187421;14,70903000
-18,80687421;13,21912000
-18,80187421;12,66056000
-18,79687421;12,28839000
-18,79187421;12,66056000
-18,78687421;12,28839000
-18,78187421;13,03334000
-18,77687421;12,10199000
-18,77187421;12,84695000
-18,76687421;11,91621000
-18,76187421;11,35704000
-18,75687421;11,72982000
-18,75187421;11,91621000
-18,74687421;11,72982000
-18,74187421;11,35704000
-18,73687421;10,79847000
-18,73187421;11,35704000
-18,72687421;11,54343000
-18,72187421;11,72982000
-18,71687421;12,28839000
-18,71187421;11,91621000
-18,70687421;12,28839000
-18,70187421;12,28839000
-18,69687421;11,72982000
-18,69187421;11,35704000
-18,68687421;11,35704000
-18,68187421;10,79847000
-18,67687421;11,17126000
-18,67187421;9,49557100
-18,66687421;10,23991000
-18,66187421;10,23991000
-18,65687421;10,23991000
-18,65187421;9,68134800
-18,64687421;9,86774200
-18,64187421;10,61270000
-18,63687421;10,05413000
-18,63187421;9,49557100
-18,62687421;11,17126000
-18,62187421;10,23991000
-18,61687421;11,17126000
-18,61187421;11,35704000
-18,60687421;11,35704000
-18,60187421;12,66056000
-18,59687421;11,35704000
-18,59187421;12,10199000
-18,58687421;11,91621000
-18,58187421;11,72982000
-18,57687421;12,10199000
-18,57187421;11,35704000
-18,56687421;12,10199000
-18,56187421;11,17126000
-18,55687421;11,35704000
-18,55187421;11,72982000
-18,54687421;11,17126000
-18,54187422;10,79847000
-18,53687422;11,17126000
-18,53187422;10,98487000
-18,52687422;10,79847000
-18,52187422;11,72982000
-18,51687422;10,79847000
-18,51187422;11,17126000
-18,50687422;11,72982000
-18,50187422;11,17126000
-18,49687422;10,98487000
-18,49187422;10,79847000
-18,48687422;11,72982000
-18,48187422;12,10199000
-18,47687422;11,72982000
-18,47187422;11,72982000
-18,46687422;11,54343000
-18,46187422;11,54343000
-18,45687422;10,98487000
-18,45187422;10,98487000
-18,44687422;10,23991000
-18,44187422;10,05413000
-18,43687422;9,49557100
-18,43187422;9,49557100
-18,42687422;9,12278500
-18,42187422;7,44709600
-18,41687422;6,70275500
-18,41187422;5,21284400
-18,40687422;3,72354800
-18,40187422;3,53715500
-18,39687422;0,93073320
-18,39187422;0,18577760
-18,38687422;-1,30290300
-18,38187422;-1,86146600
-18,37687422;-2,79281500
-18,37187422;-3,35137800
-18,36687422;-2,97859200
-18,36187422;-3,35137800
-18,35687422;-3,53715500
-18,35187422;-2,97859200
-18,34687422;-2,04785900
-18,34187422;-1,30290300
-18,33687422;0,00000000
-18,33187422;0,93073320
-18,32687422;1,11712600
-18,32187422;1,67568900
-18,31687422;1,67568900
-18,31187422;1,48929600
-18,30687422;1,48929600
-18,30187422;0,93073320
-18,29687422;-0,18577760
-18,29187422;-1,48929600
-18,28687422;-2,60642200
-18,28187422;-3,90994000
-18,27687422;-4,46850300
-18,27187422;-5,02706700
-18,26687422;-8,75061500
-18,26187422;-6,70275500
-18,25687422;-7,81988100
-18,25187422;-6,51636300
-18,24687422;-6,51636300
-18,24187422;-6,32997000
-18,23687422;-6,32997000
-18,23187422;-5,39923700
-18,22687422;-5,77140700
-18,22187422;-5,21284400
-18,21687422;-5,39923700
-18,21187422;-5,39923700
-18,20687422;-5,77140700
-18,20187422;-6,32997000
-18,19687422;-7,07492600
-18,19187422;-7,81988100
-18,18687422;-8,75061500
-18,18187422;-10,05413000
-18,17687422;-10,79847000
-18,17187422;-11,35704000
-18,16687422;-13,21912000
-18,16187422;-13,40551000
-18,15687422;-14,33624000
-18,15187422;-14,15047000
-18,14687422;-13,96407000
-18,14187423;-14,33624000
-18,13687423;-13,59190000
-18,13187423;-12,84695000
-18,12687423;-11,54343000
-18,12187423;-11,91621000
-18,11687423;-11,91621000
-18,11187423;-11,35704000
-18,10687423;-10,42630000
-18,10187423;-10,23991000
-18,09687423;-9,49557100
-18,09187423;-8,56422200
-18,08687423;-10,23991000
-18,08187423;-8,75061500
-18,07687423;-8,75061500
-18,07187423;-9,49557100
-18,06687423;-9,12278500
-18,06187423;-10,05413000
-18,05687423;-10,42630000
-18,05187423;-10,42630000
-18,04687423;-10,61270000
-18,04187423;-11,17126000
-18,03687423;-11,54343000
-18,03187423;-12,10199000
-18,02687423;-11,54343000
-18,02187423;-12,47478000
-18,01687423;-12,28839000
-18,01187423;-12,84695000
-18,00687423;-12,28839000
-18,00187423;-12,28839000
-17,99687423;-11,72982000
-17,99187423;-11,35704000
-17,98687423;-10,61270000
-17,98187423;-10,42630000
-17,97687423;-10,42630000
-17,97187423;-10,05413000
-17,96687423;-9,86774200
-17,96187423;-9,86774200
-17,95687423;-9,30917700
-17,95187423;-9,49557100
-17,94687423;-9,49557100
-17,94187423;-9,30917700
-17,93687423;-9,68134800
-17,93187423;-9,68134800
-17,92687423;-9,86774200
-17,92187423;-9,49557100
-17,91687423;-9,86774200
-17,91187423;-10,23991000
-17,90687423;-10,42630000
-17,90187423;-10,98487000
-17,89687423;-10,05413000
-17,89187423;-10,42630000
-17,88687423;-10,23991000
-17,88187423;-10,05413000
-17,87687423;-10,42630000
-17,87187423;-9,86774200
-17,86687423;-9,12278500
-17,86187423;-9,49557100
-17,85687423;-9,49557100
-17,85187423;-8,19205200
-17,84687423;-7,44709600
-17,84187423;-7,26131900
-17,83687423;-6,70275500
-17,83187423;-6,70275500
-17,82687423;-5,77140700
-17,82187423;-5,95780000
-17,81687423;-5,95780000
-17,81187423;-5,21284400
-17,80687423;-5,58562900
-17,80187423;-5,58562900
-17,79687423;-5,77140700
-17,79187423;-5,95780000
-17,78687423;-5,39923700
-17,78187423;-6,88853300
-17,77687423;-6,32997000
-17,77187423;-6,32997000
-17,76687423;-6,88853300
-17,76187423;-6,70275500
-17,75687423;-6,88853300
-17,75187423;-7,63348900
-17,74687424;-5,95780000
-17,74187424;-6,51636300
-17,73687424;-5,77140700
-17,73187424;-5,39923700
-17,72687424;-4,09571800
-17,72187424;-4,65428200
-17,71687424;-4,09571800
-17,71187424;-3,90994000
-17,70687424;-3,16498500
-17,70187424;-2,60642200
-17,69687424;-1,30290300
-17,69187424;-0,74434050
-17,68687424;0,74434050
-17,68187424;0,55856290
-17,67687424;1,86146600
-17,67187424;2,42002900
-17,66687424;2,97859200
-17,66187424;3,53715500
-17,65687424;4,65428200
-17,65187424;5,21284400
-17,64687424;6,14419300
-17,64187424;6,32997000
-17,63687424;6,51636300
-17,63187424;7,07492600
-17,62687424;7,26131900
-17,62187424;7,44709600
-17,61687424;8,00565900
-17,61187424;8,93700700
-17,60687424;8,37844500
-17,60187424;8,93700700
-17,59687424;9,49557100
-17,59187424;9,49557100
-17,58687424;10,61270000
-17,58187424;10,42630000
-17,57687424;10,79847000
-17,57187424;11,17126000
-17,56687424;11,91621000
-17,56187424;11,72982000
-17,55687424;12,10199000
-17,55187424;13,03334000
-17,54687424;14,70903000
-17,54187424;13,03334000
-17,53687424;13,21912000
-17,53187424;12,66056000
-17,52687424;12,66056000
-17,52187424;12,47478000
-17,51687424;12,28839000
-17,51187424;11,54343000
-17,50687424;12,10199000
-17,50187424;11,54343000
-17,49687424;11,17126000
-17,49187424;11,17126000
-17,48687424;11,17126000
-17,48187424;11,35704000
-17,47687424;10,79847000
-17,47187424;11,17126000
-17,46687424;12,10199000
-17,46187424;11,54343000
-17,45687424;11,35704000
-17,45187424;12,10199000
-17,44687424;13,59190000
-17,44187424;11,72982000
-17,43687424;11,91621000
-17,43187424;11,72982000
-17,42687424;11,91621000
-17,42187424;11,17126000
-17,41687424;11,35704000
-17,41187424;10,79847000
-17,40687424;10,42630000
-17,40187424;10,79847000
-17,39687424;9,68134800
-17,39187424;10,23991000
-17,38687424;10,42630000
-17,38187424;9,68134800
-17,37687424;10,05413000
-17,37187424;9,86774200
-17,36687424;10,23991000
-17,36187424;10,42630000
-17,35687424;10,23991000
-17,35187425;10,98487000
-17,34687425;11,17126000
-17,34187425;11,54343000
-17,33687425;11,54343000
-17,33187425;11,35704000
-17,32687425;11,91621000
-17,32187425;12,28839000
-17,31687425;11,91621000
-17,31187425;12,10199000
-17,30687425;11,72982000
-17,30187425;12,47478000
-17,29687425;12,28839000
-17,29187425;11,54343000
-17,28687425;11,54343000
-17,28187425;11,35704000
-17,27687425;11,35704000
-17,27187425;10,05413000
-17,26687425;10,98487000
-17,26187425;11,35704000
-17,25687425;11,72982000
-17,25187425;12,10199000
-17,24687425;11,35704000
-17,24187425;11,91621000
-17,23687425;11,17126000
-17,23187425;11,35704000
-17,22687425;10,79847000
-17,22187425;11,17126000
-17,21687425;10,61270000
-17,21187425;11,54343000
-17,20687425;12,28839000
-17,20187425;12,10199000
-17,19687425;11,35704000
-17,19187425;11,17126000
-17,18687425;11,17126000
-17,18187425;10,42630000
-17,17687425;9,86774200
-17,17187425;9,86774200
-17,16687425;9,30917700
-17,16187425;8,56422200
-17,15687425;8,56422200
-17,15187425;6,14419300
-17,14687425;5,21284400
-17,14187425;3,72354800
-17,13687425;2,23425200
-17,13187425;1,11712600
-17,12687425;-0,37217020
-17,12187425;-1,30290300
-17,11687425;-2,23425200
-17,11187425;-3,16498500
-17,10687425;-2,97859200
-17,10187425;-3,90994000
-17,09687425;-3,53715500
-17,09187425;-3,53715500
-17,08687425;-2,60642200
-17,08187425;-0,74434050
-17,07687425;-0,93073320
-17,07187425;0,18577760
-17,06687425;1,11712600
-17,06187425;1,86146600
-17,05687425;2,23425200
-17,05187425;2,60642200
-17,04687425;2,42002900
-17,04187425;1,30290300
-17,03687425;0,18577760
-17,03187425;-1,11712600
-17,02687425;-2,04785900
-17,02187425;-3,16498500
-17,01687425;-4,28211100
-17,01187425;-5,39923700
-17,00687425;-5,02706700
-17,00187425;-7,26131900
-16,99687425;-6,88853300
-16,99187425;-7,07492600
-16,98687425;-7,26131900
-16,98187425;-6,32997000
-16,97687425;-6,32997000
-16,97187425;-6,14419300
-16,96687425;-5,58562900
-16,96187425;-5,58562900
-16,95687426;-5,95780000
-16,95187426;-5,39923700
-16,94687426;-5,39923700
-16,94187426;-5,77140700
-16,93687426;-6,51636300
-16,93187426;-8,56422200
-16,92687426;-9,12278500
-16,92187426;-9,49557100
-16,91687426;-10,61270000
-16,91187426;-10,05413000
-16,90687426;-12,47478000
-16,90187426;-13,03334000
-16,89687426;-13,21912000
-16,89187426;-13,77768000
-16,88687426;-13,59190000
-16,88187426;-13,77768000
-16,87687426;-13,77768000
-16,87187426;-13,77768000
-16,86687426;-12,47478000
-16,86187426;-12,10199000
-16,85687426;-11,35704000
-16,85187426;-10,98487000
-16,84687426;-10,61270000
-16,84187426;-9,68134800
-16,83687426;-9,49557100
-16,83187426;-9,49557100
-16,82687426;-11,35704000
-16,82187426;-8,75061500
-16,81687426;-8,93700700
-16,81187426;-8,75061500
-16,80687426;-8,75061500
-16,80187426;-8,93700700
-16,79687426;-10,05413000
-16,79187426;-9,86774200
-16,78687426;-10,61270000
-16,78187426;-11,35704000
-16,77687426;-11,54343000
-16,77187426;-11,72982000
-16,76687426;-11,54343000
-16,76187426;-11,91621000
-16,75687426;-12,47478000
-16,75187426;-11,91621000
-16,74687426;-12,66056000
-16,74187426;-12,10199000
-16,73687426;-11,54343000
-16,73187426;-11,35704000
-16,72687426;-10,61270000
-16,72187426;-10,98487000
-16,71687426;-10,42630000
-16,71187426;-10,42630000
-16,70687426;-10,05413000
-16,70187426;-8,75061500
-16,69687426;-9,30917700
-16,69187426;-9,68134800
-16,68687426;-9,12278500
-16,68187426;-9,12278500
-16,67687426;-8,75061500
-16,67187426;-8,93700700
-16,66687426;-9,12278500
-16,66187426;-10,05413000
-16,65687426;-10,05413000
-16,65187426;-10,05413000
-16,64687426;-9,68134800
-16,64187426;-10,61270000
-16,63687426;-10,05413000
-16,63187426;-10,61270000
-16,62687426;-10,05413000
-16,62187426;-10,61270000
-16,61687426;-10,05413000
-16,61187426;-10,42630000
-16,60687426;-9,49557100
-16,60187426;-9,86774200
-16,59687426;-8,93700700
-16,59187426;-10,23991000
-16,58687426;-8,37844500
-16,58187426;-7,63348900
-16,57687426;-8,00565900
-16,57187426;-7,44709600
-16,56687426;-6,70275500
-16,56187427;-6,70275500
-16,55687427;-5,58562900
-16,55187427;-5,77140700
-16,54687427;-5,21284400
-16,54187427;-5,58562900
-16,53687427;-5,95780000
-16,53187427;-5,95780000
-16,52687427;-5,58562900
-16,52187427;-6,14419300
-16,51687427;-5,95780000
-16,51187427;-5,77140700
-16,50687427;-6,70275500
-16,50187427;-6,88853300
-16,49687427;-6,88853300
-16,49187427;-6,88853300
-16,48687427;-6,70275500
-16,48187427;-6,70275500
-16,47687427;-6,14419300
-16,47187427;-6,14419300
-16,46687427;-5,39923700
-16,46187427;-5,77140700
-16,45687427;-4,09571800
-16,45187427;-4,28211100
-16,44687427;-2,97859200
-16,44187427;-2,97859200
-16,43687427;-2,04785900
-16,43187427;-1,48929600
-16,42687427;-0,74434050
-16,42187427;1,11712600
-16,41687427;1,11712600
-16,41187427;2,79281500
-16,40687427;2,23425200
-16,40187427;3,35137800
-16,39687427;4,65428200
-16,39187427;5,02706700
-16,38687427;5,58562900
-16,38187427;6,14419300
-16,37687427;6,51636300
-16,37187427;7,44709600
-16,36687427;6,88853300
-16,36187427;7,44709600
-16,35687427;8,00565900
-16,35187427;8,56422200
-16,34687427;8,93700700
-16,34187427;9,30917700
-16,33687427;9,12278500
-16,33187427;9,49557100
-16,32687427;10,61270000
-16,32187427;11,72982000
-16,31687427;11,35704000
-16,31187427;11,35704000
-16,30687427;11,72982000
-16,30187427;12,84695000
-16,29687427;13,21912000
-16,29187427;13,96407000
-16,28687427;12,66056000
-16,28187427;13,03334000
-16,27687427;13,40551000
-16,27187427;13,03334000
-16,26687427;13,21912000
-16,26187427;13,03334000
-16,25687427;12,66056000
-16,25187427;12,66056000
-16,24687427;12,28839000
-16,24187427;11,72982000
-16,23687427;12,10199000
-16,23187427;11,72982000
-16,22687427;11,54343000
-16,22187427;11,72982000
-16,21687427;11,17126000
-16,21187427;11,72982000
-16,20687427;12,28839000
-16,20187427;12,10199000
-16,19687427;13,77768000
-16,19187427;12,28839000
-16,18687427;12,47478000
-16,18187427;12,84695000
-16,17687427;12,66056000
-16,17187427;12,84695000
-16,16687428;11,72982000
-16,16187428;11,72982000
-16,15687428;11,35704000
-16,15187428;10,79847000
-16,14687428;10,42630000
-16,14187428;10,61270000
-16,13687428;10,42630000
-16,13187428;9,68134800
-16,12687428;9,68134800
-16,12187428;9,30917700
-16,11687428;9,86774200
-16,11187428;9,49557100
-16,10687428;9,49557100
-16,10187428;10,23991000
-16,09687428;10,05413000
-16,09187428;10,23991000
-16,08687428;10,42630000
-16,08187428;10,61270000
-16,07687428;11,35704000
-16,07187428;11,17126000
-16,06687428;11,54343000
-16,06187428;12,10199000
-16,05687428;11,91621000
-16,05187428;11,54343000
-16,04687428;11,35704000
-16,04187428;11,17126000
-16,03687428;11,72982000
-16,03187428;12,10199000
-16,02687428;11,72982000
-16,02187428;11,72982000
-16,01687428;11,72982000
